# GTOC4 solution, J2000 heliocentric ecliptic frame
# launch MJD 58128.000000, |v_inf| 3999.999 m/s, tau 1200.000 d
# J = 0, K = m_f = 1350.916203 kg, sequence: 2007DC
# MJD x[km] y[km] z[km] vx[km/s] vy[km/s] vz[km/s] m[kg] Tx[N] Ty[N] Tz[N] body
58723.0000000000 -96466015.188846 107547846.272376 2671178.652820 -28.921156403560 -18.535846708437 0.150799467862 1388.214213 0.000041822721 -0.002897897017 0.134968886947 -
58724.0000000000 -98948881.460506 105928829.676829 2684132.826793 -28.551650712904 -18.939696211220 0.149074779605 1387.817747 0.000086411174 -0.002861720640 0.134969637653 -
58725.0000000000 -101399581.314554 104275360.152110 2696940.388661 -28.176621369564 -19.333360341090 0.147406101964 1387.421282 0.000131098153 -0.002824540126 0.134970384849 -
58726.0000000000 -103817652.473943 102588319.552841 2709606.287717 -27.796414129504 -19.716798907434 0.145795955196 1387.024816 0.000176264943 -0.002789558753 0.134971060945 -
58727.0000000000 -106202662.346014 100868592.591796 2722135.684240 -27.411370277632 -20.089985854567 0.144246703190 1386.628350 0.000221622040 -0.002751768741 0.134971769835 -
58728.0000000000 -108554207.613309 99117065.663173 2734533.936489 -27.021826105465 -20.452908227570 0.142760565099 1386.231885 0.000267359748 -0.002712318864 0.134972485511 -
58729.0000000000 -110871913.778132 97334625.717389 2746806.587905 -26.628112363062 -20.805566014242 0.141339608663 1385.835419 0.000313593774 -0.002671034321 0.134973209322 -
58730.0000000000 -113155434.663223 95522159.170342 2758959.354180 -26.230553791057 -21.147971506216 0.139985753747 1385.438953 0.000354530579 -0.002584014742 0.132452792018 -
58731.0000000000 -115404451.889675 93680550.982631 2770991.317282 -25.829469061576 -21.480146003658 0.138543511620 1385.049893 0.000274102336 -0.001740879399 0.091245500288 -
58732.0000000000 -117618674.632917 91810685.702438 2782790.639551 -25.425177273844 -21.802077655077 0.134600677531 1384.781875 0.000286064376 -0.001716762224 0.090553473585 -
58733.0000000000 -119797838.755559 89913444.195105 2794250.508065 -25.017977033027 -22.113863473316 0.130686153008 1384.515890 0.000292294860 -0.001683012177 0.089871184044 -
58734.0000000000 -121941705.863954 87989700.739717 2805373.487658 -24.608165608963 -22.415558802291 0.126802664897 1384.251910 0.000298821658 -0.001655324479 0.089196208927 -
58735.0000000000 -124050062.900934 86040324.379964 2816162.365759 -24.196032184768 -22.707229391121 0.122952639499 1383.989913 0.000304842449 -0.001628096739 0.088528511860 -
58736.0000000000 -126122721.455814 84066178.107545 2826620.132978 -23.781858064574 -22.988949487170 0.119138354241 1383.729879 0.000309238057 -0.001596202161 0.087868051890 -
58737.0000000000 -128159517.076427 82068118.151408 2836749.970362 -23.365916512382 -23.260801293418 0.115361940518 1383.471785 0.000312352548 -0.001562026931 0.087214683336 -
58738.0000000000 -130160308.563982 80046993.294561 2846555.236640 -22.948472515517 -23.522874873466 0.111625380527 1383.215612 0.000316560638 -0.001535632300 0.086568151211 -
58739.0000000000 -132124977.247431 78003644.198204 2856039.455191 -22.529782546296 -23.775268077101 0.107930504049 1382.961339 0.000319534888 -0.001506501381 0.085928487513 -
58740.0000000000 -134053426.256795 75938902.808045 2865206.301816 -22.110094776017 -24.018084712729 0.104279010175 1382.708945 0.000324143086 -0.001485866386 0.085295419657 -
58741.0000000000 -135945579.789579 73853591.803738 2874059.592789 -21.689648700835 -24.251435376892 0.100672452253 1382.458411 0.000324103870 -0.001449938205 0.084669169757 -
58742.0000000000 -137801382.384818 71748524.129269 2882603.273781 -21.268675691930 -24.475434751180 0.097112272906 1382.209718 0.000328569840 -0.001432405507 0.084049145858 -
58743.0000000000 -139620798.179431 69624502.506510 2890841.408276 -20.847398035766 -24.690204695262 0.093599757390 1381.962846 0.000327092862 -0.001396125590 0.083435763139 -
58744.0000000000 -141403810.177304 67482319.027253 2898778.166882 -20.426030187918 -24.895869337078 0.090136100841 1381.717777 0.000332120830 -0.001383176905 0.082828306642 -
58745.0000000000 -143150419.512930 65322754.763512 2906417.816676 -20.004777393040 -25.092559560116 0.086722342009 1381.474492 0.000330431889 -0.001350046381 0.082227289256 -
58746.0000000000 -144860644.727863 63146579.434489 2913764.711204 -19.583837361310 -25.280407204311 0.083359444429 1381.232974 0.000330876194 -0.001325525292 0.081632186418 -
58747.0000000000 -146534521.063899 60954551.147295 2920823.281368 -19.163398978731 -25.459549158301 0.080048235987 1380.993205 0.000331547333 -0.001302930602 0.081042983275 -
58748.0000000000 -148172099.734237 58747416.074429 2927598.025277 -18.743643086886 -25.630124730625 0.076789445225 1380.755166 0.000330207929 -0.001275992124 0.080459663649 -
58749.0000000000 -149773447.234524 56525908.260661 2934093.499849 -18.324742626074 -25.792275283640 0.073583705678 1380.518842 0.000332683736 -0.001260644611 0.079881886369 -
58750.0000000000 -151338644.644161 54290749.401783 2940314.311915 -17.906862266690 -25.946145250342 0.070431539917 1380.284215 0.000331721899 -0.001236933748 0.079309839126 -
58751.0000000000 -152867786.953456 52042648.691760 2946265.110249 -17.490159375555 -26.091879534461 0.067333396987 1380.051269 0.000327786154 -0.001207047801 0.078743387791 -
58752.0000000000 -154360982.418509 49782302.736815 2951950.578529 -17.074783691687 -26.229624560898 0.064289636546 1379.819987 0.000330815328 -0.001195554975 0.078182063429 -
58753.0000000000 -155818351.883728 47510395.377263 2957375.426892 -16.660876900622 -26.359529360725 0.061300512106 1379.590355 0.000327355691 -0.001168950716 0.077626264641 -
58754.0000000000 -157240028.156795 45227597.632432 2962544.385292 -16.248574274375 -26.481741636599 0.058366229482 1379.362355 0.000324575480 -0.001145256229 0.077075624820 -
58755.0000000000 -158626155.406588 42934567.688315 2967462.197475 -15.838003562341 -26.596410708695 0.055486902916 1379.135974 0.000324359709 -0.001128250578 0.076529988251 -
58756.0000000000 -159976888.535572 40631950.807803 2972133.613818 -15.429285509411 -26.703686360220 0.052662572220 1378.911196 0.000322100406 -0.001107362164 0.075989419388 -
58757.0000000000 -161292392.600433 38320379.340272 2976563.385657 -15.022534454396 -26.803717692419 0.049893220413 1378.688006 0.000323224808 -0.001094412468 0.075453645343 -
58758.0000000000 -162572842.239839 36000472.729912 2980756.259626 -14.617857896324 -26.896654298289 0.047178756311 1378.466389 0.000319624527 -0.001072030969 0.074922839450 -
58759.0000000000 -163818421.128638 33672837.561599 2984716.972618 -14.215357540040 -26.982644219925 0.044519046116 1378.246333 0.000317060634 -0.001052644158 0.074396722938 -
58760.0000000000 -165029321.448277 31338067.622873 2988450.247023 -13.815128626035 -27.061835618157 0.041913888581 1378.027822 0.000314647733 -0.001034206379 0.073875238685 -
58761.0000000000 -166205743.354907 28996743.940864 2991960.785656 -13.417260546631 -27.134375682754 0.039363032288 1377.810843 0.000311485532 -0.001014943607 0.073358328455 -
58762.0000000000 -167347894.482762 26649434.872841 2995253.267553 -13.021837046611 -27.200410480859 0.036866178849 1377.595383 0.000310703180 -0.001000754311 0.072845816489 -
58763.0000000000 -168455989.453904 24296696.189202 2998332.343740 -12.628936169547 -27.260085283394 0.034422978672 1377.381429 0.000307747257 -0.000982937398 0.072337756146 -
58764.0000000000 -169530249.415009 21939071.188035 3001202.633551 -12.238630937395 -27.313543507767 0.032033048359 1377.168967 0.000306018688 -0.000967866800 0.071833967988 -
58765.0000000000 -170570901.590430 19577090.820080 3003868.721213 -11.850989047671 -27.360927534301 0.029695959005 1376.957985 0.000300884010 -0.000947257364 0.071334504072 -
58766.0000000000 -171578178.852328 17211273.823207 3006335.152654 -11.466073571308 -27.402377669437 0.027411253499 1376.748471 0.000300458472 -0.000935366770 0.070839062937 -
58767.0000000000 -172552319.294662 14842126.845145 3008606.432230 -11.083942343895 -27.438033454442 0.025178427006 1376.540412 0.000295950673 -0.000916859407 0.070347812513 -
58768.0000000000 -173493565.834834 12470144.593994 3010687.019979 -10.704649214684 -27.468031713267 0.022996958961 1376.333796 0.000296016022 -0.000906395030 0.069860447180 -
58769.0000000000 -174402165.829972 10095809.995422 3012581.329088 -10.328243136414 -27.492508350207 0.020866285776 1376.128612 0.000289309553 -0.000885233697 0.069377195407 -
58770.0000000000 -175278370.715964 7719594.366011 3014293.723723 -9.954769601908 -27.511596178009 0.018785836676 1375.924848 0.000289663825 -0.000875847150 0.068897627849 -
58771.0000000000 -176122435.647922 5341957.571515 3015828.516721 -9.584269240714 -27.525427439030 0.016754994602 1375.722492 0.000283201975 -0.000856060597 0.068422033734 -
58772.0000000000 -176934619.162663 2963348.199804 3017189.967629 -9.216779732083 -27.534130944176 0.014773143414 1375.521534 0.000284554918 -0.000848665086 0.067949979034 -
58773.0000000000 -177715182.853805 584203.737550 3018382.280910 -8.852334183704 -27.537834847032 0.012839624462 1375.321963 0.000276937002 -0.000828008042 0.067481816204 -
58774.0000000000 -178464391.069156 -1795049.239657 3019409.604483 -8.490963269446 -27.536663558925 0.010953787854 1375.123767 0.000278334210 -0.000821071836 0.067017043238 -
58775.0000000000 -179182510.613028 -4173994.885245 3020276.028243 -8.132693205231 -27.530741020169 0.009114940568 1374.926936 0.000272313920 -0.000803555849 0.066555996697 -
58776.0000000000 -179869810.461231 -6552227.900502 3020985.582679 -7.777548066818 -27.520187449493 0.007322400807 1374.731459 0.000272094926 -0.000794636982 0.066098302824 -
58777.0000000000 -180526561.502230 -8929353.330018 3021542.237990 -7.425548077638 -27.505122053348 0.005575454963 1374.537327 0.000266506231 -0.000778443602 0.065644165804 -
58778.0000000000 -181153036.276867 -11304986.378317 3021949.902965 -7.076711287692 -27.485660806451 0.003873395424 1374.344530 0.000266535360 -0.000770228630 0.065193276834 -
58779.0000000000 -181749508.736560 -13678752.214601 3022212.424175 -6.731052322394 -27.461918396432 0.002215489744 1374.153056 0.000262670922 -0.000756920822 0.064745798683 -
58780.0000000000 -182316254.009027 -16050285.784301 3022333.585161 -6.388583807975 -27.434006436556 0.000601011607 1373.962897 0.000255564371 -0.000739739662 0.064301659431 -
58781.0000000000 -182853548.203712 -18419231.582133 3022317.106384 -6.049315864951 -27.402034361738 -0.000970772681 1373.774043 0.000257210666 -0.000734147307 0.063860546347 -
58782.0000000000 -183361668.170014 -20785243.502636 3022166.643984 -5.713255522251 -27.366110326283 -0.002500618176 1373.586485 0.000255082133 -0.000723758187 0.063422685008 -
58783.0000000000 -183840891.302138 -23147984.643228 3021885.789441 -5.380408382370 -27.326339206616 -0.003989266350 1373.400212 0.000251007455 -0.000711168289 0.062987984019 -
58784.0000000000 -184291495.382006 -25507127.072926 3021478.069937 -5.050777837130 -27.282823804097 -0.005437464011 1373.215217 0.000245398991 -0.000697009079 0.062556385468 -
58785.0000000000 -184713758.397066 -27862351.648240 3020946.948022 -4.724365270855 -27.235664733859 -0.006845960242 1373.031490 0.000245365087 -0.000689784198 0.062127696870 -
58786.0000000000 -185107958.353406 -30213347.846325 3020295.821094 -4.401169748690 -27.184960935479 -0.008215513987 1372.849022 0.000237301526 -0.000673243748 0.061702153032 -
58787.0000000000 -185474373.136273 -32559813.553672 3019528.021746 -4.081189425394 -27.130808133141 -0.009546866341 1372.667804 0.000241095109 -0.000670720950 0.061279306967 -
58788.0000000000 -185813280.344761 -34901454.896777 3018646.817483 -3.764419538900 -27.073301347033 -0.010840782691 1372.487828 0.000233205834 -0.000654873704 0.060859590212 -
58789.0000000000 -186124957.162105 -37237986.044474 3017655.411045 -3.450855240700 -27.012531726174 -0.012097996718 1372.309084 0.000234000024 -0.000649070769 0.060442555203 -
58790.0000000000 -186409680.232869 -39569129.012409 3016556.940787 -3.140488925319 -26.948589764849 -0.013319265078 1372.131566 0.000232307066 -0.000640523094 0.060028384217 -
58791.0000000000 -186667725.514395 -41894613.509248 3015354.480431 -2.833312304802 -26.881563052458 -0.014505327149 1371.955265 0.000222803788 -0.000623754048 0.059617136675 -
58792.0000000000 -186899368.205656 -44214176.706758 3014051.040246 -2.529316126288 -26.811536761240 -0.015656912205 1371.780171 0.000227214889 -0.000622078750 0.059208361273 -
58793.0000000000 -187104882.593864 -46527563.110539 3012649.566562 -2.228488550313 -26.738595488598 -0.016774771079 1371.606278 0.000220265825 -0.000608450482 0.058802500896 -
58794.0000000000 -187284541.962258 -48834524.374629 3011152.942352 -1.930818189015 -26.662820115281 -0.017859619372 1371.433578 0.000220607908 -0.000602591127 0.058399168863 -
58795.0000000000 -187438618.512861 -51134819.108978 3009563.988042 -1.636291414242 -26.584290782298 -0.018912189288 1371.262062 0.000216136943 -0.000591906503 0.057998555346 -
58796.0000000000 -187567383.259717 -53428212.728968 3007885.461663 -1.344894366286 -26.503084887226 -0.019933192901 1371.091722 0.000211981676 -0.000581757196 0.057600530821 -
58797.0000000000 -187671105.964953 -55714477.268660 3006120.059734 -1.056611936423 -26.419278248076 -0.020923341953 1370.922552 0.000209997801 -0.000573898378 0.057205029878 -
58798.0000000000 -187750055.042605 -57993391.235938 3004270.417481 -0.771428038066 -26.332944909573 -0.021883343496 1370.754544 0.000208426105 -0.000566523297 0.056812052968 -
58799.0000000000 -187804497.486665 -60264739.451069 3002339.109432 -0.489325896548 -26.244156952512 -0.022813895461 1370.587690 0.000209163374 -0.000561385792 0.056421536452 -
58800.0000000000 -187834698.804250 -62528312.888179 3000328.650043 -0.210287877766 -26.152984752397 -0.023715690444 1370.421983 0.000202726658 -0.000549625411 0.056033613948 -
58801.0000000000 -187840922.974794 -64783908.500507 2998241.494704 0.065703738131 -26.059496344787 -0.024589403046 1370.257415 0.000198437900 -0.000540098473 0.055648092961 -
58802.0000000000 -187823432.393754 -67031329.067978 2996080.040418 0.338667888657 -25.963758576985 -0.025435710237 1370.093980 0.000198385144 -0.000534521204 0.055264911513 -
58803.0000000000 -187782487.789322 -69270383.076604 2993846.625957 0.608624222137 -25.865836692850 -0.026255282957 1369.931671 0.000196768698 -0.000527577776 0.054884140828 -
58804.0000000000 -187718348.184610 -71500884.562297 2991543.532750 0.875592551841 -25.765793924171 -0.027048777567 1369.770479 0.000195487397 -0.000521000977 0.054505721542 -
58805.0000000000 -187631270.864432 -73722652.957728 2989172.985798 1.139593295406 -25.663691969996 -0.027816843960 1369.610399 0.000188370077 -0.000509531576 0.054129727649 -
58806.0000000000 -187521511.346980 -75935512.942350 2986737.154596 1.400646922054 -25.559590590359 -0.028560117047 1369.451424 0.000189606985 -0.000505325199 0.053755901676 -
58807.0000000000 -187389323.325692 -78139294.323827 2984238.153531 1.658775195595 -25.453548739548 -0.029279237574 1369.293547 0.000184843116 -0.000496137863 0.053384452420 -
58808.0000000000 -187234958.636904 -80333831.903406 2981678.042649 1.913999334241 -25.345623061174 -0.029974822650 1369.136761 0.000184330510 -0.000490581690 0.053015190314 -
58809.0000000000 -187058667.241553 -82518965.334596 2979058.828618 2.166341525775 -25.235869238211 -0.030647490821 1368.981059 0.000181726262 -0.000483383049 0.052648193273 -
58810.0000000000 -186860697.188180 -84694539.003786 2976382.465328 2.415823845081 -25.124341150674 -0.031297845166 1368.826435 0.000183354172 -0.000479602865 0.052283339370 -
58811.0000000000 -186641294.589614 -86860401.904093 2973650.854690 2.662469020024 -25.011091561363 -0.031926485884 1368.672883 0.000173818051 -0.000467174343 0.051920844071 -
58812.0000000000 -186400703.627161 -89016407.493568 2970865.847802 2.906299028736 -24.896171067892 -0.032533988993 1368.520396 0.000177034284 -0.000464761987 0.051560316886 -
58813.0000000000 -186139166.509484 -91162413.593347 2968029.245385 3.147337551271 -24.779630075466 -0.033120944587 1368.368967 0.000173079294 -0.000456885859 0.051202042774 -
58814.0000000000 -185856923.446351 -93298282.279311 2965142.798409 3.385607173696 -24.661516673670 -0.033687914219 1368.218591 0.000168264766 -0.000448534009 0.050845903165 -
58815.0000000000 -185554212.672777 -95423879.739220 2962208.209460 3.621131017531 -24.541877960549 -0.034235456396 1368.069261 0.000169302686 -0.000444573366 0.050491778698 -
58816.0000000000 -185231270.402760 -97539076.188077 2959227.132993 3.853932739921 -24.420760066547 -0.034764126680 1367.920971 0.000169179365 -0.000439756848 0.050139755220 -
58817.0000000000 -184888330.821490 -99643745.758279 2956201.176152 4.084035642985 -24.298207546696 -0.035274464771 1367.773715 0.000165181920 -0.000432253919 0.049789852122 -
58818.0000000000 -184525626.105280 -101737766.374135 2953131.899948 4.311462922816 -24.174263626763 -0.035766998764 1367.627487 0.000159240876 -0.000423560479 0.049442021061 -
58819.0000000000 -184143386.418975 -103821019.647394 2950020.820084 4.536237941573 -24.048970443325 -0.036242249486 1367.482280 0.000163086402 -0.000421673247 0.049096076543 -
58820.0000000000 -183741839.875729 -105893390.802159 2946869.407196 4.758384826764 -23.922369483975 -0.036700739241 1367.338090 0.000154708141 -0.000411548725 0.048752315214 -
58821.0000000000 -183321212.563790 -107954768.557177 2943679.088046 4.977926320679 -23.794500160425 -0.037142961420 1367.194909 0.000160459401 -0.000410933050 0.048410346573 -
58822.0000000000 -182881728.534937 -110005045.037216 2940451.246135 5.194886818656 -23.665401908734 -0.037569424007 1367.052732 0.000152960409 -0.000401629784 0.048070538784 -
58823.0000000000 -182423609.809066 -112044115.678254 2937187.222511 5.409288957014 -23.535111945769 -0.037980601726 1366.911554 0.000153988575 -0.000397961830 0.047732570930 -
58824.0000000000 -181947076.392642 -114071879.125703 2933888.316762 5.621156704079 -23.403667351614 -0.038376979681 1366.771368 0.000150633288 -0.000391543869 0.047396606226 -
58825.0000000000 -181452346.258964 -116088237.161744 2930555.787429 5.830513153268 -23.271103661048 -0.038759022862 1366.632169 0.000149947434 -0.000386869402 0.047062532118 -
58826.0000000000 -180939635.369838 -118093094.608119 2927190.852991 6.037381771282 -23.137455703725 -0.039127193672 1366.493951 0.000143645367 -0.000378856318 0.046730445066 -
58827.0000000000 -180409157.685772 -120086359.240159 2923794.692654 6.241785415650 -23.002757024407 -0.039481938824 1366.356709 0.000149428430 -0.000378161895 0.046400093583 -
58828.0000000000 -179861125.148154 -122067941.719855 2920368.446754 6.443747965918 -22.867040903199 -0.039823711451 1366.220437 0.000143111477 -0.000370295705 0.046071785639 -
58829.0000000000 -179295747.705845 -124037755.505349 2916913.217719 6.643291663921 -22.730338789835 -0.040152935838 1366.085129 0.000137031241 -0.000362768156 0.045745341275 -
58830.0000000000 -178713233.357378 -125995716.753935 2913430.071232 6.840439412776 -22.592681718856 -0.040470038394 1365.950780 0.000144178021 -0.000362811691 0.045420579218 -
58831.0000000000 -178113788.092436 -127941744.286448 2909920.036031 7.035214808862 -22.454100315621 -0.040775447853 1365.817385 0.000139524949 -0.000356178514 0.045097811665 -
58832.0000000000 -177497615.936237 -129875759.494204 2906384.105058 7.227639728122 -22.314623460409 -0.041069564181 1365.684937 0.000135733352 -0.000350162511 0.044776859771 -
58833.0000000000 -176864918.995563 -131797686.248057 2902823.236594 7.417736701554 -22.174279673359 -0.041352789753 1365.553433 0.000134870470 -0.000345810327 0.044457684915 -
58834.0000000000 -176215897.431441 -133707450.851163 2899238.354427 7.605528237463 -22.033096741183 -0.041625520607 1365.422866 0.000133358844 -0.000341152907 0.044140320306 -
58835.0000000000 -175550749.476853 -135604981.968289 2895630.348597 7.791036457161 -21.891101547630 -0.041888142018 1365.293231 0.000127413467 -0.000334286935 0.043824800191 -
58836.0000000000 -174869671.471025 -137490210.548881 2892000.076316 7.974283075151 -21.748320098400 -0.042141028561 1365.164523 0.000130422967 -0.000332077190 0.043510946177 -
58837.0000000000 -174172857.847894 -139363069.776046 2888348.362312 8.155290479910 -21.604778096338 -0.042384557681 1365.036736 0.000132991138 -0.000329574447 0.043198864464 -
58838.0000000000 -173460501.140409 -141223495.008952 2884675.999350 8.334080286397 -21.460500213539 -0.042619091820 1364.909866 0.000125218166 -0.000322034600 0.042888663086 -
58839.0000000000 -172732792.048977 -143071423.695157 2880983.749528 8.510673298829 -21.315510123523 -0.042844978408 1364.783907 0.000126537531 -0.000319015345 0.042580093412 -
58840.0000000000 -171989919.431497 -144906795.324266 2877272.344597 8.685091362858 -21.169831425421 -0.043062572576 1364.658855 0.000121179761 -0.000312870741 0.042273335629 -
58841.0000000000 -171232070.309838 -146729551.375249 2873542.486459 8.857355132879 -21.023486573269 -0.043272210126 1364.534703 0.000122929447 -0.000310110392 0.041968213370 -
58842.0000000000 -170459429.892103 -148539635.256996 2869794.847857 9.027485939205 -20.876497790068 -0.043474230233 1364.411448 0.000121693905 -0.000305981713 0.041664837013 -
58843.0000000000 -169672181.579689 -150336992.258312 2866030.072865 9.195504272823 -20.728886372141 -0.043668957410 1364.289083 0.000119228365 -0.000301362263 0.041363174600 -
58844.0000000000 -168870507.007542 -152121569.483979 2862248.777758 9.361430532395 -20.580673062588 -0.043856710644 1364.167605 0.000117361893 -0.000297073654 0.041063194279 -
58845.0000000000 -168054586.052048 -153893315.807533 2858451.551486 9.525285026170 -20.431878064313 -0.044037803511 1364.047008 0.000117967092 -0.000293877732 0.040764864685 -
58846.0000000000 -167224596.838837 -155652181.825122 2854638.956136 9.687087972306 -20.282521052376 -0.044212544266 1363.927287 0.000113438425 -0.000288572318 0.040468263559 -
58847.0000000000 -166380715.776598 -157398119.799734 2850811.527685 9.846858896285 -20.132620938580 -0.044381229054 1363.808437 0.000111822320 -0.000284562761 0.040173288392 -
58848.0000000000 -165523117.574182 -159131083.613999 2846969.776551 10.004617620469 -19.982196305327 -0.044544153443 1363.690453 0.000115033030 -0.000282497045 0.039879909091 -
58849.0000000000 -164651975.231797 -160851028.734830 2843114.187832 10.160383874094 -19.831265245859 -0.044701607962 1363.573331 0.000111979781 -0.000277956499 0.039588241789 -
58850.0000000000 -163767460.084720 -162557912.157916 2839245.222138 10.314176467845 -19.679845057698 -0.044853868947 1363.457066 0.000107507471 -0.000272973779 0.039298221622 -
58851.0000000000 -162869741.839092 -164251692.357246 2835363.316317 10.466014302315 -19.527952665513 -0.045001210130 1363.341652 0.000109973210 -0.000270657364 0.039009747044 -
58852.0000000000 -161958988.554575 -165932329.256436 2831468.883576 10.615916589754 -19.375604703089 -0.045143905073 1363.227086 0.000104641099 -0.000265492534 0.038722972658 -
58853.0000000000 -161035366.680675 -167599784.180567 2827562.314189 10.763901389843 -19.222816980189 -0.045282211056 1363.113362 0.000106451020 -0.000262973124 0.038437725000 -
58854.0000000000 -160099041.075108 -169254019.815700 2823643.976003 10.909987489890 -19.069605193269 -0.045416389976 1363.000475 0.000103773590 -0.000258883345 0.038154123264 -
58855.0000000000 -159150175.013694 -170895000.173042 2819714.214835 11.054192720504 -18.915984322727 -0.045546689912 1362.888422 0.000104996830 -0.000256173024 0.037872067741 -
58856.0000000000 -158188930.218212 -172522690.547241 2815773.355061 11.196535224211 -18.761969099423 -0.045673359107 1362.777197 0.000101578348 -0.000251932872 0.037591642387 -
58857.0000000000 -157215466.875818 -174137057.479298 2811821.700102 11.337032382163 -18.607573645251 -0.045796634436 1362.666796 0.000095035451 -0.000246795880 0.037312821727 -
58858.0000000000 -156229943.677277 -175738068.714162 2807859.533099 11.475701451945 -18.452811709362 -0.045916748449 1362.557213 0.000100966002 -0.000245678702 0.037035432612 -
58859.0000000000 -155232517.789053 -177325693.180749 2803887.116879 11.612560460754 -18.297696951182 -0.046033938841 1362.448445 0.000100173604 -0.000242405044 0.036759671473 -
58860.0000000000 -154223344.882110 -178899900.954285 2799904.694520 11.747625999521 -18.142242248017 -0.046148425123 1362.340487 0.000094046985 -0.000237603762 0.036485514373 -
58861.0000000000 -153202579.199600 -180460663.207838 2795912.490312 11.880914528602 -17.986460137298 -0.046260422693 1362.233335 0.000098411166 -0.000235945882 0.036212788608 -
58862.0000000000 -152170373.528564 -182007952.194479 2791910.709701 12.012443294095 -17.830363083447 -0.046370152376 1362.126983 0.000093467380 -0.000231616115 0.035941692864 -
58863.0000000000 -151126879.229613 -183541741.212686 2787899.539833 12.142228069163 -17.673962822934 -0.046477816971 1362.021427 0.000091428285 -0.000228197009 0.035672092619 -
58864.0000000000 -150072246.276449 -185062004.569630 2783879.150195 12.270285185203 -17.517270970249 -0.046583622475 1361.916664 0.000093956712 -0.000226025525 0.035403964354 -
58865.0000000000 -149006623.236495 -186568717.562157 2779849.692636 12.396630863696 -17.360298821676 -0.046687771150 1361.812688 0.000087916744 -0.000221636634 0.035137434692 -
58866.0000000000 -147930157.320915 -188061856.439283 2775811.302103 12.521280278296 -17.203057123419 -0.046790452083 1361.709494 0.000089489456 -0.000219266991 0.034872331957 -
58867.0000000000 -146842994.394743 -189541398.376171 2771764.096950 12.644249415884 -17.045556569338 -0.046891860211 1361.607079 0.000089154451 -0.000216415691 0.034608745987 -
58868.0000000000 -145745278.977018 -191007321.451522 2767708.179153 12.765553447092 -16.887807382320 -0.046992179817 1361.505439 0.000088332104 -0.000213472599 0.034346655336 -
58869.0000000000 -144637154.281267 -192459604.615186 2763643.634915 12.885207421659 -16.729819506290 -0.047091591685 1361.404568 0.000084685693 -0.000209932296 0.034086076142 -
58870.0000000000 -143518762.236198 -193898227.661962 2759570.535070 13.003226031285 -16.571602557775 -0.047190270799 1361.304462 0.000087272494 -0.000207820596 0.033826912015 -
58871.0000000000 -142390243.485334 -195323171.210608 2755488.935276 13.119624334113 -16.413165994699 -0.047288393579 1361.205118 0.000082265587 -0.000204090885 0.033569292807 -
58872.0000000000 -141251737.418040 -196734416.676575 2751398.876500 13.234416303689 -16.254518802351 -0.047386123599 1361.106530 0.000082546950 -0.000201538017 0.033313085057 -
58873.0000000000 -140103382.189935 -198131946.247516 2747300.385406 13.347616525630 -16.095669871860 -0.047483628394 1361.008694 0.000081859456 -0.000198801407 0.033058343872 -
58874.0000000000 -138945314.722427 -199515742.864090 2743193.474528 13.459238984286 -15.936627743918 -0.047581067565 1360.911607 0.000081563999 -0.000196163362 0.032805049536 -
58875.0000000000 -137777670.733708 -200885790.194499 2739078.142745 13.569297547801 -15.777400720341 -0.047678597617 1360.815264 0.000079091060 -0.000193159095 0.032553220371 -
58876.0000000000 -136600584.759503 -202242072.612108 2734954.375646 13.677805720126 -15.617996823720 -0.047776369620 1360.719660 0.000079750014 -0.000190747873 0.032302799044 -
58877.0000000000 -135414190.162866 -203584575.175528 2730822.145797 13.784777142845 -15.458423894733 -0.047874534094 1360.624792 0.000076937984 -0.000187772878 0.032053842562 -
58878.0000000000 -134218619.154887 -204913283.607381 2726681.413089 13.890224840408 -15.298689464476 -0.047973233824 1360.530655 0.000075949562 -0.000185150604 0.031806294128 -
58879.0000000000 -133014002.815310 -206228184.273528 2722532.125098 13.994161977220 -15.138800892633 -0.048072611164 1360.437245 0.000074091006 -0.000182432028 0.031560173283 -
58880.0000000000 -131800471.102284 -207529264.164780 2718374.217326 14.096601352025 -14.978765287104 -0.048172803263 1360.344558 0.000076744938 -0.000180388532 0.031315423480 -
58881.0000000000 -130578152.861722 -208816510.878768 2714207.613438 14.197555912502 -14.818589587664 -0.048273946971 1360.252589 0.000072940622 -0.000177451315 0.031072141702 -
58882.0000000000 -129347175.859236 -210089912.599250 2710032.225707 14.297037718270 -14.658280423322 -0.048376169160 1360.161335 0.000076248303 -0.000175486821 0.030830195090 -
58883.0000000000 -128107666.789453 -211349458.078941 2705847.955242 14.395059501338 -14.497844336349 -0.048479601391 1360.070792 0.000071410574 -0.000172513962 0.030589719809 -
58884.0000000000 -126859751.296947 -212595136.621710 2701654.692318 14.491632836666 -14.337287543545 -0.048584362899 1359.980955 0.000067881073 -0.000169800318 0.030350621816 -
58885.0000000000 -125603554.008331 -213826938.063610 2697452.316809 14.586769713574 -14.176616148134 -0.048690575279 1359.891820 0.000071176834 -0.000167860456 0.030112845019 -
58886.0000000000 -124339198.507177 -215044852.761233 2693240.698078 14.680482287499 -14.015836097302 -0.048798360147 1359.803384 0.000065657709 -0.000165031581 0.029876527383 -
58887.0000000000 -123066807.377658 -216248871.572481 2689019.695514 14.772781537460 -13.854953049061 -0.048907826873 1359.715641 0.000069432443 -0.000163135913 0.029641497457 -
